image_name,subfolder,stage,variant,threshold,superlevel,confidence,total_features,betti_0,betti_1,min_persistence,timestamp
ccdb3687_512_salt_pepper_0.1_non_local_means,MOUSEBIRN,baseline,denoised_salt_pepper_0.1_non_local_means,0.16862745098039217,True,0.9,8659,4435,4224,0.02,2025-10-14T20:27:51.447343
ccdb3_512_clean,MOUSEBIRN,baseline,baseline,0.10980392156862745,True,0.9,25697,13013,12684,0.02,2025-10-14T20:27:55.649040
ccdb3_512_gaussian_0.05,MOUSEBIRN,baseline,noised_gaussian_0.05,0.10588235294117647,True,0.9,25224,13651,11573,0.02,2025-10-14T20:28:01.028546
ccdb3_512_gaussian_0.1,MOUSEBIRN,baseline,noised_gaussian_0.1,0.10588235294117647,True,0.9,25169,13651,11518,0.02,2025-10-14T20:28:08.696079
ccdb3_512_salt_pepper_0.05,MOUSEBIRN,baseline,noised_salt_pepper_0.05,0.4588235294117647,True,0.9,30609,15594,15015,0.05492078885436058,2025-10-14T20:28:14.025425
ccdb3_512_salt_pepper_0.1,MOUSEBIRN,baseline,noised_salt_pepper_0.1,0.49411764705882355,True,0.9,34453,17460,16993,0.09999686479568481,2025-10-14T20:28:22.661085
ccdb3_512_gaussian_0.05_median_filter,MOUSEBIRN,baseline,denoised_gaussian_0.05_median_filter,0.09803921568627451,True,0.9,10320,6051,4269,0.02,2025-10-14T20:28:29.375090
ccdb3_512_gaussian_0.05_bilateral_filter,MOUSEBIRN,baseline,denoised_gaussian_0.05_bilateral_filter,0.09019607843137255,True,0.9,7701,4355,3346,0.02,2025-10-14T20:28:37.068097
ccdb3_512_gaussian_0.05_non_local_means,MOUSEBIRN,baseline,denoised_gaussian_0.05_non_local_means,0.0784313725490196,True,0.9,2617,1853,764,0.02,2025-10-14T20:28:42.466488
ccdb3_512_gaussian_0.1_median_filter,MOUSEBIRN,baseline,denoised_gaussian_0.1_median_filter,0.09803921568627451,True,0.9,10312,6038,4274,0.02,2025-10-14T20:28:46.028001
ccdb3_512_gaussian_0.1_bilateral_filter,MOUSEBIRN,baseline,denoised_gaussian_0.1_bilateral_filter,0.09019607843137255,True,0.9,7730,4386,3344,0.02,2025-10-14T20:28:53.145241
ccdb3_512_gaussian_0.1_non_local_means,MOUSEBIRN,baseline,denoised_gaussian_0.1_non_local_means,0.0784313725490196,True,0.9,2650,1865,785,0.02,2025-10-14T20:28:58.178841
