image_name,noise_type,noise_level,denoise_method,clean_betti_0,clean_betti_1,noisy_betti_0,noisy_betti_1,denoised_betti_0,denoised_betti_1,noise_impact_betti_0,noise_impact_betti_1,noise_impact_total,recovery_betti_0,recovery_betti_1,recovery_total,relative_noise_impact,relative_recovery,timestamp,wasserstein_clean_noisy_H0,wasserstein_clean_denoised_H0,wasserstein_noisy_denoised_H0,wasserstein_clean_noisy_H1,wasserstein_clean_denoised_H1,wasserstein_noisy_denoised_H1
FLuroscent_Green61,salt_pepper,0.08,non_local_means,9396,2577,62132,37535,2793,2098,52736,34958,87694,6603,479,7082,7.324313037668087,0.9192419093666614,2025-10-28T06:04:15.671458,12665.587085008921,130.19138098026744,14286.467274806897,789.6771584006422,6.80048350133964,809.1463293639932
FLuroscent_Green61,salt_pepper,0.08,topological_denoising,9396,2577,62202,37571,1873,484,52806,34994,87800,7523,2093,9616,7.333166290821014,0.8904783599088838,2025-10-28T06:04:41.602664,12686.03638334431,175.05344881430358,14744.182881462119,791.0123435968452,31.32154646363127,876.2887158407808
FLuroscent_Green61,salt_pepper,0.08,morphological_denoising,9396,2577,62218,37575,18999,3204,52822,34998,87820,9603,627,10230,7.334836715944208,0.8835117285356411,2025-10-28T06:05:02.827498,12691.413589231557,224.5895625185738,10569.400601184176,791.4551490188622,10.864291894937692,893.8495074625935
FLuroscent_Green61,salt_pepper,0.1,median_filter,9396,2577,73382,53,2906,718,63986,-2524,61462,6490,1859,8349,5.133383446087029,0.8641599687611858,2025-10-28T06:05:22.509016,15417.441095365866,140.53283147646107,17160.089682519032,137.40212454927047,27.375604178712273,37.39055360316738
FLuroscent_Green61,salt_pepper,0.1,bilateral_filter,9396,2577,73625,53,73693,126,64229,-2524,61705,64297,2451,61846,5.153679111333834,-0.0022850660400290934,2025-10-28T06:05:43.040831,15474.655454401305,14056.441690591217,29.982489894029342,147.34330113695108,80.76813841530773,5.707567880629119
FLuroscent_Green61,salt_pepper,0.1,non_local_means,9396,2577,73325,51,3359,2693,63929,-2526,61403,6037,116,5921,5.128455691973607,0.9035714867351758,2025-10-28T06:06:08.205640,15402.38422573375,115.14786054534244,16852.653557456113,150.76826652502032,1.6769569988444415,158.74569369837192
FLuroscent_Green61,salt_pepper,0.1,topological_denoising,9396,2577,73522,42,1868,483,64126,-2535,61591,7528,2094,9622,5.14415768813163,0.8437758763455699,2025-10-28T06:06:31.587452,15455.06397050877,175.45754470400402,17570.053975086837,230.21041703788705,31.405163804236505,41.300169978452764
FLuroscent_Green61,salt_pepper,0.1,morphological_denoising,9396,2577,73659,35,23856,433,64263,-2542,61721,14460,2144,12316,5.15501545143239,0.8004568947359894,2025-10-28T06:06:52.474804,15480.535699070095,339.97957462217295,12217.32043426879,177.68182581040818,37.76996544618439,30.04178488673608
Fluroscent_Yellow,gaussian,0.01,median_filter,9367,4,27236,5645,5268,0,17869,5641,23510,4099,4,4103,2.5088037562693417,0.8254785197788175,2025-10-28T06:38:09.992257,944.352574254144,307.4232604612924,1239.50386566292,68.30255450055175,0.047058820724487305,70.25881934165955
Fluroscent_Yellow,gaussian,0.01,bilateral_filter,9367,4,27528,5577,4264,0,18161,5573,23734,5103,4,5107,2.5327072884430692,0.7848234600151681,2025-10-28T06:38:29.584992,957.720237622876,388.15305182070404,1334.7304833613912,67.51625357432799,0.047058820724487305,69.48627036809921
Fluroscent_Yellow,gaussian,0.01,non_local_means,9367,4,27289,5681,1604,0,17922,5677,23599,7763,4,7767,2.51830114182051,0.6708758845713801,2025-10-28T06:38:54.311164,946.9792992701007,633.0983091316667,1616.8782699776552,68.82504516754734,0.047058820724487305,70.87254479527473
Fluroscent_Yellow,gaussian,0.01,topological_denoising,9367,4,27614,5832,3457,0,18247,5828,24075,5910,4,5914,2.569096147689681,0.7543509865005192,2025-10-28T06:39:21.996974,962.1474799721738,446.4955345287615,1373.3927116060586,70.49965622447768,0.047058820724487305,72.46077999472618
Fluroscent_Yellow,gaussian,0.01,morphological_denoising,9367,4,27418,5631,3297,0,18051,5627,23678,6070,4,6074,2.5267314053996373,0.7434749556550384,2025-10-28T06:39:43.328573,952.5470120971672,426.7053071558396,1245.2495950825764,68.06730715078628,0.047058820724487305,69.95293700695038
Fluroscent_Yellow,gaussian,0.03,median_filter,9367,4,45966,2036,8080,527,36599,2032,38631,1287,523,764,4.122398890193149,0.9802231368589992,2025-10-28T06:40:05.765509,2075.3428360787575,82.05332738892768,1857.1871279852157,37.53697530412955,6.193864273448145,27.974343189687648
