image_name,subfolder,stage,variant,threshold,superlevel,confidence,total_features,betti_0,betti_1,min_persistence,timestamp
img_508_200_576_salt_pepper_0.1_non_local_means,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.1_non_local_means,0.5372549019607843,False,0.9,580,311,269,0.02,2025-10-13T18:07:53.290430
img_508_604_200_clean,nucmm\Mouse (NucMM-M)\mouse,baseline,baseline,0.596078431372549,False,0.9,6004,2340,3664,0.07378541864454746,2025-10-13T18:07:55.698614
img_508_604_200_gaussian_0.05,nucmm\Mouse (NucMM-M)\mouse,baseline,noised_gaussian_0.05,0.596078431372549,False,0.9,6450,2479,3971,0.07433843426406384,2025-10-13T18:07:58.348490
img_508_604_200_gaussian_0.1,nucmm\Mouse (NucMM-M)\mouse,baseline,noised_gaussian_0.1,0.596078431372549,False,0.9,6406,2478,3928,0.07400068826973438,2025-10-13T18:08:01.217072
img_508_604_200_salt_pepper_0.05,nucmm\Mouse (NucMM-M)\mouse,baseline,noised_salt_pepper_0.05,0.32941176470588235,False,0.9,6826,2703,4123,0.10402699559926987,2025-10-13T18:08:04.200324
img_508_604_200_salt_pepper_0.1,nucmm\Mouse (NucMM-M)\mouse,baseline,noised_salt_pepper_0.1,0.3176470588235294,False,0.9,7492,2982,4510,0.12,2025-10-13T18:08:06.999406
img_508_604_200_gaussian_0.05_median_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.05_median_filter,0.4117647058823529,False,0.9,1032,509,523,0.02,2025-10-13T18:08:09.718142
img_508_604_200_gaussian_0.05_bilateral_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.05_bilateral_filter,0.4196078431372549,False,0.9,650,288,362,0.02,2025-10-13T18:08:12.049232
img_508_604_200_gaussian_0.05_non_local_means,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.05_non_local_means,0.5686274509803921,False,0.9,138,76,62,0.02,2025-10-13T18:08:14.595155
img_508_604_200_gaussian_0.1_median_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.1_median_filter,0.4117647058823529,False,0.9,1005,491,514,0.02,2025-10-13T18:08:16.871731
img_508_604_200_gaussian_0.1_bilateral_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.1_bilateral_filter,0.4196078431372549,False,0.9,642,285,357,0.02,2025-10-13T18:08:19.592019
img_508_604_200_gaussian_0.1_non_local_means,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.1_non_local_means,0.5686274509803921,False,0.9,133,73,60,0.02,2025-10-13T18:08:22.030063
img_508_604_200_salt_pepper_0.05_median_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.05_median_filter,0.4117647058823529,False,0.9,920,469,451,0.02,2025-10-13T18:08:24.102242
img_508_604_200_salt_pepper_0.05_bilateral_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.5019607843137255,False,0.9,2859,1168,1691,0.02,2025-10-13T18:08:26.443736
img_508_604_200_salt_pepper_0.05_non_local_means,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.05_non_local_means,0.5725490196078431,False,0.9,592,311,281,0.02,2025-10-13T18:08:29.034733
img_508_604_200_salt_pepper_0.1_median_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.1_median_filter,0.4117647058823529,False,0.9,949,478,471,0.02,2025-10-13T18:08:31.595115
